code	desc
public accesspath dropfirstfield ( ) { if ( fields == null || fields . length == _num ) return this ; final sootfield [ ] newfields ; final type [ ] newtypes ; if ( fields . length > _num ) { newfields = new sootfield [ fields . length - _num ] ; system . arraycopy ( fields , _num , newfields , _num , fields . length - _num ) ; newtypes = new type [ fields . length - _num ] ; system . arraycopy ( fieldtypes , _num , newtypes , _num , fields . length - _num ) ; } else { newfields = null ; newtypes = null ; } return new accesspath ( value , newfields , fieldtypes [ _num ] , newtypes , taintsubfields ) ; }	gets a copy of this access path , but drops the first field.
public final static void copy ( final inputstream in , final outputstream out ) throws ioexception { final byte [ ] buffer = new byte [ _num ] ; int len ; try { while ( ( len = in . read ( buffer ) ) != - _num ) out . write ( buffer , _num , len ) ; } finally { closeel ( in ) ; closeel ( out ) ; } }	copy a inputstream to a outputstream.
public selectclause add ( expression expression , string asname ) { selectlist . add ( new selectclauseexpression ( expression , asname ) ) ; return this ; }	adds an expression to the select clause and an " as " - asname for the column .
public void optimize ( ) { for ( int i = operations . size ( ) - _num ; i >= _num ; i -- ) { operation o = operations . get ( i ) ; if ( o instanceof clearoperation ) { while ( i > _num ) { operations . remove ( i ) ; i -- ; } return ; } } }	optimize will remove any changes that are done before a clear ( ).
public createnewnoteintentbuilder addtags ( string ... tags ) { return addtags ( new arraylist < > ( arrays . aslist ( tags ) ) ) ; }	adds more tags . any existing tags aren ' t overwritten .
public boolean readmessage ( inputstream is ) throws ioexception { thread thread = thread . currentthread ( ) ; classloader loader = thread . getcontextclassloader ( ) ; try ( outboxamp outbox = outboxamp . currentorcreate ( getmanager ( ) ) ) { return readmessage ( is , outbox ) ; } catch ( throwable e ) { log . log ( level . warning , e . tostring ( ) , e ) ; throw e ; } finally { thread . setcontextclassloader ( loader ) ; } }	reads the next hmtp packet from the stream , returning false on end of file .
private string makeescaped ( string name ) { int length = name . length ( ) ; if ( length == _num ) { return name ; } stringbuilder buf = new stringbuilder ( length * _num ) ; for ( int index = _num ; index < length ; index ++ ) { char ch = name . charat ( index ) ; switch ( ch ) { case _str : if ( index == _num || index == ( length - _num ) ) { buf . append ( _str ) ; } buf . append ( _str ) ; break ; case _str : case _str : hasqe = _bool ; buf . append ( _str ) ; buf . append ( ch ) ; break ; case _str : case _str : case _str : case _str : case _str : case _str : case _str : buf . append ( _str ) ; buf . append ( ch ) ; break ; default : buf . append ( ch ) ; break ; } } return buf . tostring ( ) ; }	escapes : 1 ) chars " , " , " + " , " " " , " \ " , " < " , " > " , " ; " ( rfc 2253 ) 2 ) chars " # " , " = " ( required by rfc 1779 ) 3 ) a space char at the beginning or end 4 ) according to the requirement to be rfc 1779 compatible : ' # ' char is escaped in any position.
public iteratorbuilder addtemplate ( object template ) { templates . add ( template ) ; return this ; }	adds a template that will be used to control the matching entries the iterator will iterate over .
public static boolean isclassavailable ( final string classname ) { try { forname ( classname , new illegalargumentexception ( string . format ( _str , classname ) ) ) ; return _bool ; } catch ( illegalargumentexception ignore ) { return _bool ; } }	determine whether the specified class is on the classpath . < < p / >.
@ override public int clampviewpositionvertical ( view child , int top , int dy ) { if ( mdraggedview == null ) { return _num ; } final int viewmargin = mdraggedview . gettopbottommargin ( ) ; final int topbound = getpaddingtop ( ) - viewmargin ; final int bottombound = getheight ( ) - mdraggedview . getheight ( ) + viewmargin ; return math . min ( math . max ( top , topbound ) , bottombound ) ; }	override method used to configure the vertical drag.
private boolean useforallprotocols ( properties settings ) { return boolean . parseboolean ( settings . getproperty ( _str , _str ) ) ; }	check if the http proxy should also be used for all other protocols .
private static future < ? > directexecute ( runnable runnable , long delay ) { future < ? > future = null ; if ( delay > _num ) { if ( ! ( executor instanceof scheduledexecutorservice ) ) { throw new illegalargumentexception ( _str ) ; } scheduledexecutorservice scheduledexecutorservice = ( scheduledexecutorservice ) executor ; future = scheduledexecutorservice . schedule ( runnable , delay , timeunit . milliseconds ) ; } else { if ( executor instanceof executorservice ) { executorservice executorservice = ( executorservice ) executor ; future = executorservice . submit ( runnable ) ; } else { executor . execute ( runnable ) ; } } return future ; }	execute a runnable after the given delay .
public static string reqexpescape ( string str ) { char [ ] arr = str . tochararray ( ) ; stringbuilder sb = new stringbuilder ( str . length ( ) * _num ) ; for ( int i = _num ; i < arr . length ; i ++ ) { sb . append ( _str ) ; sb . append ( arr [ i ] ) ; } return sb . tostring ( ) ; }	escape all special characters of the regular expresson language.
public int readbits ( int numbits ) { assertions . checkstate ( getposition ( ) + numbits <= limit ) ; if ( numbits == _num ) { return _num ; } int result = _num ; int bitcount = _num ; if ( bitoffset != _num ) { bitcount = math . min ( numbits , _num - bitoffset ) ; int mask = _num > > > ( _num - bitcount ) ; result = ( data [ byteoffset ] > > > bitoffset ) & mask ; bitoffset += bitcount ; if ( bitoffset == _num ) { byteoffset ++ ; bitoffset = _num ; } } if ( numbits - bitcount > _num ) { int numbytes = ( numbits - bitcount ) / _num ; for ( int i = _num ; i < numbytes ; i ++ ) { result |= ( data [ byteoffset ++ ] & _num ) << bitcount ; bitcount += _num ; } } if ( numbits > bitcount ) { int bitsonnextbyte = numbits - bitcount ; int mask = _num > > > ( _num - bitsonnextbyte ) ; result |= ( data [ byteoffset ] & mask ) << bitcount ; bitoffset += bitsonnextbyte ; } return result ; }	reads up to 32 bits .
public audiomodule ( dialoguesystem system ) { this . system = system ; }	creates a new audio recorder connected to the dialogue system .
private static int comparelobcontents ( final ionlob lob1 , final ionlob lob2 ) { int in1 = lob1 . bytesize ( ) ; int in2 = lob2 . bytesize ( ) ; int result = ( in1 - in2 ) ; if ( result == _num ) { final inputstream stream1 = lob1 . newinputstream ( ) ; final inputstream stream2 = lob2 . newinputstream ( ) ; try { try { try { while ( result == _num ) { in1 = stream1 . read ( ) ; in2 = stream2 . read ( ) ; if ( in1 == - _num || in2 == - _num ) { if ( in1 != - _num ) result = _num ; if ( in2 != - _num ) result = - _num ; break ; } result = ( in1 - in2 ) ; } } finally { stream1 . close ( ) ; } } finally { stream2 . close ( ) ; } } catch ( final ioexception e ) { throw new ionexception ( e ) ; } } return result ; }	compare lob content by stream - - assuming non - null .
static < k > void bug ( set < collection < k > > set , collection < k > c , k k ) { set . add ( c ) ; c . add ( k ) ; }	bug to mutate object after it has been added to a set or map.
protected void addformatter ( string formatter ) { if ( ! stringutils . isempty ( formatter ) ) { formatters . add ( formatter ) ; } }	import a formatter into view.
public static angle fromdms ( int degrees , int minutes , int seconds ) { if ( minutes < _num || minutes >= _num ) { throw new illegalargumentexception ( _str ) ; } if ( seconds < _num || seconds >= _num ) { throw new illegalargumentexception ( _str ) ; } return angle . fromdegrees ( math . signum ( degrees ) * ( math . abs ( degrees ) + minutes / _num + seconds / _num ) ) ; }	obtain an angle from a given number of degrees , minutes and seconds .
public static double [ ] randomdoublearray ( int len , random r ) { final double [ ] ret = new double [ len ] ; for ( int i = _num ; i < len ; i ++ ) { ret [ i ] = r . nextdouble ( ) ; } return ret ; }	produce an array of random numbers in [ 0 : 1 ] .
private boolean usedns ( string name , boolean defaultvalue ) { boolean value = getbooleanobject ( _str , name ) ; if ( value != null ) { return value . booleanvalue ( ) ; } value = getbooleanobject ( _str , _str ) ; if ( value != null ) { return value . booleanvalue ( ) ; } return defaultvalue ; }	check if need to use dns to locate kerberos services.
private void notifyevictionifneeded ( ) { if ( shouldevict ( ) ) { evictlock . lock ( ) ; try { nothingtoevict . signal ( ) ; } finally { evictlock . unlock ( ) ; } } }	checks if the eviction should start , and if it does notifies the right thread .
public void makeoptionunlisted ( string option ) { unlistedoptions . add ( option ) ; }	don ' t list this option when printing usage information.
public static uri createremaininguri ( uri originaluri , map < string , string > params ) throws urisyntaxexception { string s = createquerystring ( params ) ; if ( s . length ( ) == _num ) { s = null ; } return createuriwithquery ( originaluri , s ) ; }	creates a uri from the original uri and the remaining parameters.
@ suppresswarnings ( _str ) private static map < string , string > decodeurl ( string s ) { map < string , string > params = new hashmap < > ( ) ; if ( s != null ) { string array [ ] = s . split ( _str ) ; for ( string parameter : array ) { string v [ ] = parameter . split ( _str ) ; if ( v . length > _num ) { params . put ( urldecoder . decode ( v [ _num ] ) , v . length > _num ? urldecoder . decode ( v [ _num ] ) : null ) ; } } } return params ; }	url decoding of query parameters of a url.
public void cleargroups ( ) { groups . clear ( ) ; }	clear all of the groups within this track.
boolean matchattributeselections ( htmlelement element ) { if ( gettagid ( ) == tag_css_illegal_selector ) { return _bool ; } if ( attributeselections == null ) { return _bool ; } for ( enumeration e = attributeselections . elements ( ) ; e . hasmoreelements ( ) ; ) { attstring attstr = ( attstring ) e . nextelement ( ) ; if ( attstr . constraint == attstring . lang ) { string lang = attstr . value ; string elemlang = getlang ( element ) ; if ( ( elemlang == null ) || ( ( ! lang . equals ( elemlang ) ) && ( ! elemlang . startswith ( lang + _str ) ) ) ) { return _bool ; } } else { string elementval = element . getattribute ( attstr . attribute ) ; if ( elementval == null ) { return _bool ; } if ( attstr . value != null ) { switch ( attstr . constraint ) { case attstring . equals : if ( ! elementval . equals ( attstr . value ) ) { return _bool ; } break ; case attstring . begins_with : if ( ( ! elementval . equals ( attstr . value ) ) && ( ! elementval . startswith ( attstr . value + _str ) ) ) { return _bool ; } break ; case attstring . contains_word : string str = _str + elementval + _str ; if ( str . indexof ( _str + attstr . value + _str ) == - _num ) { return _bool ; } break ; } } } } return _bool ; }	matches the attribute selections of this selector ( if any ) to the provided element.
@ override public session createsession ( principalid principal , authnmethod authmethod , string externalidpsessionid , string idpentid ) throws samlserviceexception { validate . notnull ( principal , _str ) ; calendar calendar = new gregoriancalendar ( ) ; calendar . add ( calendar . minute , shared . session_lifetime_minutes ) ; date sessionendtime = calendar . gettime ( ) ; try { session currentsession = new session ( principal , sessionendtime , authmethod ) ; if ( externalidpsessionid != null ) { validate . notempty ( idpentid , _str ) ; currentsession . setusingextidp ( _bool ) ; currentsession . setextidptoused ( new idpconfig ( idpentid ) ) ; currentsession . setextidpsessionid ( externalidpsessionid ) ; } add ( currentsession ) ; return currentsession ; } catch ( nosuchalgorithmexception e ) { throw new samlserviceexception ( e ) ; } }	createsession ( ) create a new session.
public final messagebuilder header ( string name , string value ) { jsoarray < pair > headers = message . getheaders ( ) ; if ( headers == null ) { headers = jsoarray . create ( ) ; } for ( int i = _num ; i < headers . size ( ) ; i ++ ) { pair header = headers . get ( i ) ; if ( name . equals ( header . getname ( ) ) ) { header . setvalue ( value ) ; return this ; } } pair header = pair . create ( ) ; header . setname ( name ) ; header . setvalue ( value ) ; headers . add ( header ) ; message . setheaders ( headers ) ; return this ; }	sets a request header with the given name and value.
