code	desc
public void audit access message ( string resource , string action , sso token ) { init ( ) ; if ( access logger != null && msg provider != null ) { final log record record = msg provider . create log record ( str , new string [ ] { resource , action } , token ) ; if ( record != null ) { access logger . log ( record , access controller . do privileged ( admin token action . get instance ( ) ) ) ; } } }	audits an attempted rest request , indicating which resource was accessed using which method linked to the ssotoken of the accessing user .
public static void write ( om point , link link , link properties props ) throws io { props . set property ( link point . lpc point oval , point . is oval ( ) ? str : str ) ; switch ( point . get render type ( ) ) { case om . rendertype latlon : link point . write ( ( float ) point . get lat ( ) , ( float ) point . get lon ( ) , point . get radius ( ) , props , link . dos ) ; break ; case om . rendertype xy : link point . write ( point . get x ( ) , point . get y ( ) , point . get radius ( ) , props , link . dos ) ; break ; case om . rendertype offset : link point . write ( ( float ) point . get lat ( ) , ( float ) point . get lon ( ) , point . get x ( ) , point . get y ( ) , point . get radius ( ) , props , link . dos ) ; break ; default : debug . error ( str ) ; } }	write an ompoint to the link .
public static byte [ ] reverse dword bytes ( byte [ ] bytes , int trim length ) { check argument ( bytes . length % num == num ) ; check argument ( trim length < num || trim length % num == num ) ; byte [ ] rev = new byte [ trim length >= num && bytes . length > trim length ? trim length : bytes . length ] ; for ( int i = num ; i < rev . length ; i += num ) { system . arraycopy ( bytes , i , rev , i , num ) ; for ( int j = num ; j < num ; j ++ ) { rev [ i + j ] = bytes [ i + num - j ] ; } } return rev ; }	returns a copy of the given byte array with the bytes of each double - word ( 4 bytes ) reversed .
public v remove ( a arg ) { future < v > future = cache . remove ( arg ) ; v res = null ; if ( future != null ) { try { res = future . get ( ) ; } catch ( interrupted exception | execution exception ignore ) { } } return res ; }	removes the value to which the specified key is mapped , or null otherwise . note : this is a blocking call.
@ override public boolean test ( object receiver , string property , object [ ] args , object expected value ) { if ( is angula project property . equals ( property ) ) { return test is type script project ( receiver ) ; } return bool ; }	tests if the receiver object is a project is a angular2 project.
public player mined number of items condition ( int number , string ... items ) { item mined list = new array list < string > ( ) ; if ( items != null ) { for ( string item : items ) { item mined list . add ( item ) ; } } quantity = number ; }	create a new playerminednumberofitemscondition.
public static map < string , object > make valid context ( model service model , string mode , map < string , ? extends object > context ) throws generic service exception { map < string , object > new context ; int mode int = num ; if ( mode . equals ignore case ( str ) ) { mode int = num ; } else if ( mode . equals ignore case ( str ) ) { mode int = num ; } if ( model == null ) { throw new generic service exception ( str ) ; } else { switch ( mode int ) { case num : new context = model . make valid ( context , model service . out param , bool , null ) ; break ; case num : new context = model . make valid ( context , model service . in param , bool , null ) ; break ; default : throw new generic service exception ( str ) ; } return new context ; } }	uses an existing map of name value pairs and extracts the keys which are used in servicename note : this goes not guarantee the context will be 100 % valid , there may be missing fields.
public static void add ore weight ( string ore , int weight ) { ore weights . put ( ore , weight ) ; }	maps an ore ( ore dictionary key ) to it ' s weight on the world generation.
protected pair < class < ? extends page > , page parameters > determine cancel target ( boolean is checkout , final customer customer ) { return determine success target ( is checkout , customer ) ; }	extension hook to override classes for themes .
public void start element ( stylesheet handler handler , string uri , string local name , string raw name , attributes attributes ) throws org . xml . sax . sax { super . start element ( handler , uri , local name , raw name , attributes ) ; try { xslt def = get elem def ( ) ; class class object = def . get class object ( ) ; elem template element elem = null ; try { elem = ( elem template element ) class object . new instance ( ) ; elem . set dom ( handler . get originating node ( ) ) ; elem . set locater info ( handler . get locator ( ) ) ; elem . set prefixes ( handler . get namespace support ( ) ) ; } catch ( instantiation exception ie ) { handler . error ( xslt . er failed creating elemtmpl , null , ie ) ; } catch ( illegal access exception iae ) { handler . error ( xslt . er failed creating elemtmpl , null , iae ) ; } set properties from attributes ( handler , raw name , attributes , elem ) ; append and push ( handler , elem ) ; } catch ( transformer exception te ) { throw new org . xml . sax . sax ( te ) ; } }	receive notification of the start of an element .
private boolean check external storage and notify ( string filename , string full dir path , string external storage status ) { if ( full dir path == null ) { log . e ( tag , str ) ; alert download failure ( filename ) ; return bool ; } if ( ! external storage status . equals ( environment . media mounted ) ) { if ( external storage status . equals ( environment . media shared ) ) { log . e ( tag , str ) ; } else { log . e ( tag , str ) ; } alert download failure ( filename ) ; return bool ; } return bool ; }	check the external storage and notify user on error .
private void update storage ports for add initiators ( export mask add initiator completer task completer , storage system system , export mask export mask , list < com . emc . storageos . db . client . model . initiator > initiator list , list < com . emc . storageos . db . client . model . storage port > selected ports for mask , uri virtual array , export path params path params ) { list < uri > port uris = new array list < > ( ) ; for ( com . emc . storageos . db . client . model . storage port port : selected ports for mask ) { port uris . add ( port . get id ( ) ) ; } task completer . set target ur ( port uris ) ; list < uri > initiator uris = uri . to uris ( initiator list ) ; for ( uri initiator uri : initiator uris ) { export mask . remove zoning map entry ( initiator uri . to string ( ) ) ; } map < uri , list < uri > > assignments = block scheduler . assign selected storage ports ( system , selected ports for mask , virtual array , initiator list , path params , export mask . get zoning map ( ) ) ; export mask . add zoning map ( block storage scheduler . get zone map from assignments ( assignments ) ) ; db client . update object ( export mask ) ; }	this method updates storage ports in export masks for new initiators , based on array selected ports .
